Ürün,Kod,2022 Ağırlık,Grup,2025 Ağırlık
Bisiklet,7130,0.0564496547440636,Bisikletler,0.0562647351749276
Araç Yedek Parça ve Ekipmanları,7210,0.3912026664712904,Kişisel ulaştırma araçlarının yedek parça ve aksesuarları,0.3869128314210457
"Araba İle İlgili, Temizlik ve Bakım Ürünleri",7210,0.0166276068147083,Kişisel ulaştırma araçlarının yedek parça ve aksesuarları,0.0164452724478216
Benzin,7220,1.4714751439689964,"Kişisel ulaştırma araçlarının yakıt ve yağları (benzin, motorin, motor yağı)",0.9962159338165676
LPG (Araba Tüpü Dolum)  Ücreti,7220,1.3838669407763498,"Kişisel ulaştırma araçlarının yakıt ve yağları (benzin, motorin, motor yağı)",0.9369035571778814
Motorin,7220,2.015432219154974,"Kişisel ulaştırma araçlarının yakıt ve yağları (benzin, motorin, motor yağı)",1.3644849513623678
Motor Yağları,7220,0.0447775477505608,"Kişisel ulaştırma araçlarının yakıt ve yağları (benzin, motorin, motor yağı)",0.0303152294003552
Araçların  Tamirine ve Bakımına Ödenen Ücretler (Malzeme ve işçilik),7230,1.0737792630868876,Kişisel ulaştırma araçlarının bakım ve onarımı,0.9605687060245344
Araçların  Tamirine ve Bakımına Ödenen Ücretler (İşçilik),7230,0.1489477514764048,Kişisel ulaştırma araçlarının bakım ve onarımı,0.1332439113134342
Araba Kiralama Ücreti,7240,0.0661306350270547,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),0.0632725126512058
Otopark Ücreti,7240,0.0348601741499427,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),0.0333535404434438
Otoban Geçiş Ücreti,7240,0.0106767717869148,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),0.0102153287607964
Köprü Geçiş Ücreti,7240,0.004932969335216,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),0.0047197696580831
Sürücü Eğitim Kurs Ücreti,7240,0.0869383751220741,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),0.0831809559599159
Tren Ücreti Banliyo,7311,0.0024611601557976,Demiryolu ile şehir içi yolcu taşımacılığı,0.0039648097546753
Metro Ücreti,7311,0.001832388639682,Demiryolu ile şehir içi yolcu taşımacılığı,0.0029518893095411
Tramvay Ücreti,7311,0.0014039283767428,Demiryolu ile şehir içi yolcu taşımacılığı,0.0022616605871272
Tren Ücreti (Şehirlerarası),7312,0.0409463567780767,Demiryolu ile şehirler arası yolcu taşımacılığı,0.059863466324493
Belediye Otobüs Ücreti,7321,0.1312543804422469,Otobüs ile şehir içi yolcu taşımacılığı,0.1703773221101516
Dolmuş Ücreti,7321,0.6515704208676362,Otobüs ile şehir içi yolcu taşımacılığı,0.8457837605081602
Servis Ücreti,7321,0.5882538873564501,Otobüs ile şehir içi yolcu taşımacılığı,0.7635944927017402
Taksi Ücreti,7322,0.2144057291645332,Taksi ile şehir içi yolcu taşımacılığı,0.3022887289744825
Şehirlerarası Otobüs Ücreti ,7323,0.4241047112076131,Karayolu ile şehirler arası yolcu taşımacılığı,0.4126598682374569
Uçak Bileti Ücreti,7330,0.2402034449735299,Havayolu ile yolcu taşımacılığı,0.1881605831282576
Vapur Bilet Ücreti ,7340,0.0248039488399686,Deniz ve yurt içi su yolu ile yolcu taşımacılığı,0.0348463907973072
Kargo Gönderme Ücreti,7360,0.020139660923221,"Diğer satın alınan ulaştırma hizmetleri (nakliye, kargo vb.)",0.0200402838372136
Nakliye Ücreti (Şehiriçi),7360,0.108456717210323,"Diğer satın alınan ulaştırma hizmetleri (nakliye, kargo vb.)",0.1079215486910823
Koli Gönderme Ücreti,8100,0.0014683625262429,Posta hizmetleri,0.0020245529747892
Telefon Ekipmanları (Cep Telefonu),8200,0.9236804448426884,"Mobil telefon, ekipman ve aksesuarları",0.9913670649574692
Telefon Yedek Parçaları ,8200,0.0756179242389684,"Mobil telefon, ekipman ve aksesuarları",0.0811591498223497
Telefon Onarım Ücreti,8200,0.0621743258241983,"Mobil telefon, ekipman ve aksesuarları",0.0667304144546898
Telefon Görüşme Ücreti ,8300,0.0940407059098846,Telefon (mobil ve sabit hat) ve internet ücretleri,0.0857150281145934
Cep Telefonu Görüşme Ücreti,8300,2.103542106079228,Telefon (mobil ve sabit hat) ve internet ücretleri,1.9173098395878827
Telefon Aboneliğine İlişkin Hizmetler,8300,0.0040618916187012,Telefon (mobil ve sabit hat) ve internet ücretleri,0.0037022813783324
İnternet Ücreti,8300,0.5183857608098098,Telefon (mobil ve sabit hat) ve internet ücretleri,0.4724916687098938
Televizyon,9111,0.6032522244825199,Televizyonlar,0.5438074331114653
Bilgisayar,9130,0.1509824177918561,Bilgisayar ve ekipmanları,0.1436900123074574
Bilgisayar Ekipmanları,9130,0.0834627017473529,Bilgisayar ve ekipmanları,0.0794314782918893
Tablet (Bilgisayar),9130,0.0173540941828102,Bilgisayar ve ekipmanları,0.0165158966400343
Görsel İşitsel Veri İşleme Araçları Tamiri (Malzeme ve İşçilik),9150,0.0481576381221824,Görsel ve işitsel cihazların bakım ve onarımı,0.0510952835239224
"Görsel, İşitsel Veri İşleme Araçları (İşçilik Ücreti)",9150,0.0065103931273993,Görsel ve işitsel cihazların bakım ve onarımı,0.0069075310930466
Müzik Aletleri ,9220,0.0681737005745947,Müzik enstrümanları,0.0744401413958126
Oyuncak,9310,0.0926863262594265,"Oyunlar, oyuncaklar ve hobiler",0.0946441694495187
Scooter (Çocuk),9310,0.0990965937156415,"Oyunlar, oyuncaklar ve hobiler",0.1011898430545404
Sporla İlgili Aletler (Futbol Topu),9320,0.0987980213260532,"Spor, kamp ve açık hava eğlence malzemeleri",0.1003171098702939
Evcil Hayvanlar İçin Gıda Harcamaları,9340,0.2123218297888637,Evcil hayvanlar ile ilgili ürünler,0.1980377665962645
Veteriner Ücreti,9350,0.0221460339255774,Evcil hayvanlarla ilgili veterinerlik ve diğer hizmetler,0.0281692924467983
Spor Müsabakalarına Giriş Ücreti,9410,0.0327957981358218,Eğlence ve spor hizmetleri,0.0411969394899481
Sportif Faaliyetler İçin Yapılan Ödemeler,9410,0.4986187487827038,Eğlence ve spor hizmetleri,0.6263475076009124
Resim Çektirme Ücreti,9421,0.0453255879550736,Fotoğrafçılık hizmetleri,0.047715720744566
Kablolu- Özel Televizyon Yayın Hizmetleri,9422,0.1773015083388656,"Diğer eğlence ve kültür hizmetleri (sinema, tiyatro vb.)",0.2134390360636853
Sinema,9422,0.0435880233995713,"Diğer eğlence ve kültür hizmetleri (sinema, tiyatro vb.)",0.0524721181759202
Tiyatro,9422,0.0118133596995803,"Diğer eğlence ve kültür hizmetleri (sinema, tiyatro vb.)",0.0142211542957263
Diğer Kültürel Faaliyetler,9422,0.0340911253786361,"Diğer eğlence ve kültür hizmetleri (sinema, tiyatro vb.)",0.0410395659197407
Şans Oyunları,9430,0.03135464741468,Şans oyunları,0.0382185787910322
Çocuk Kitapları,9510,0.0276309337074566,Kitaplar,0.0316863631365854
Test Kitapları,9510,0.1348138744397573,Kitaplar,0.1546006887271918
Diğer Kitaplar,9510,0.1394926427020524,Kitaplar,0.1599661661215009
Gazeteler,9520,0.0314976076738972,Gazete ve dergiler,0.0279348053393048
Magazinler ve Dergiler,9520,0.0117255554410574,Gazete ve dergiler,0.0103992376859978
Okul Defteri,9540,0.0535386935646857,Kırtasiye malzemeleri,0.0381531225468009
Kalem,9540,0.0450070028271287,Kırtasiye malzemeleri,0.032073208739264
Resim Boyaları,9540,0.0282743171634096,Kırtasiye malzemeleri,0.0201490439126858
Yazım ve Çizim Kağıtları,9540,0.0150126480415405,Kırtasiye malzemeleri,0.0106984194485218
Diğer Kırtasiye Malzemeleri ,9540,0.0577535844347283,Kırtasiye malzemeleri,0.0411567678952223
Yurtiçi Haftasonu Turları,9600,0.0077981197166587,Paket turlar,0.0179495427825717
Yurtiçi Bir Hafta ve Daha Fazla Süreli Turlar,9600,0.0212363440856769,Paket turlar,0.0488813560911317
Yurt Dışı Bir Hafta ve Daha Fazla Süreli Turlar,9600,0.0023981425169798,Paket turlar,0.0055199924175668
Hacca Gidiş Ücreti,9600,0.0582965006377315,Paket turlar,0.1341856204176774
Umreye Gidiş Ücreti,9600,0.0508515896721394,Paket turlar,0.1170490858754008
Özel İlköğretim Ücreti,10100,0.4776832834499808,Okul öncesi eğitim ve ilköğretim,0.5178199366797936
Özel Lise Ücreti,10200,0.8334754159300206,Orta öğretim,0.7904518157298962
Özel Üniversite Ücreti,10400,0.4499734413583232,Üniversite eğitimi,0.6973112111712811
Üniversite Katkı Payı,10400,0.0753543616935738,Üniversite eğitimi,0.1167745390949457
Düzeyi Belirlenemeyen Eğitim Programları,10500,0.1994821953727541,Yaygın eğitim hizmetleri (dershane ve kurslar),0.1842424973240834
Çorbalar,11101,0.2528234157743696,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",0.2962958657024411
"Hazır Yemekler (Pilav, Kuru Fasulye)",11101,1.004457150468291,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",1.1771714263389874
Kebaplar,11101,0.7571163241511896,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",0.8873008697186053
Pideler,11101,0.5689889233979245,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",0.6668253615548967
Çiğ Köfte,11101,0.3050757311587233,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",0.3575328558536262
Ekmekarası Yiyecekler (Döner),11101,0.877090742803598,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",1.027904635109098
Burgerler,11101,0.8155673102519901,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",0.955802378864238
Pizzalar,11101,0.2429400789474538,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",0.2847131100775695
Pastane Ürünleri,11101,0.2891173072323186,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",0.3388304147919942
Hamur Tatlıları,11101,0.0747851930377809,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",0.0876443483092115
Sıcak İçecekler (Servis edilen),11102,0.8676088813524278,"Lokanta, pastane, kafe vb. yerlerde içilen içecekler",1.08327050334018
Soğuk İçecekler (Servis edilen),11102,0.0555560437442501,"Lokanta, pastane, kafe vb. yerlerde içilen içecekler",0.0693656148109168
Ayran (Servis edilen),11102,0.0986531350663555,"Lokanta, pastane, kafe vb. yerlerde içilen içecekler",0.1231753542135621
Alkollü İçkiler,11102,0.1483848387013255,"Lokanta, pastane, kafe vb. yerlerde içilen içecekler",0.1852688721414118
Otel Ücreti,11201,0.5220332765968293,"Otel, pansyion vb. yerlerde konaklama hizmetleri",0.4999238164069579
Yurt Ücreti,11202,0.2349859440316338,Diğer konaklama hizmetleri (öğrenci yurtları),0.2744745727663022
Erkek Berberi,12111,0.2586612479506204,Erkekler için kuaförlük hizmetleri,0.2981279384072864
Kadın Berberi,12112,0.2067441924456061,Kadınlar için kuaförlük hizmetleri,0.2590714402945719
Kişisel Bakım Hizmetleri (Kadın İçin),12112,0.0872344795994869,Kadınlar için kuaförlük hizmetleri,0.1093136499064298
Elektrikli Saç Bakım Aletleri,12120,0.0410902360530659,Kişisel bakımda kullanılan elektrikli aletler,0.0468660378837797
Tıraş Malzemeleri,12130,0.0534509508784265,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.0517584285896708
Ağız ve Diş Bakımı Ürünleri,12130,0.1329466329943115,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.1287368830111973
Tuvalet ve Güzellik Sabunu,12130,0.1231195351872167,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.1192209598754403
Sabun,12130,0.0391676629739333,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.0379274204433068
Parfüm,12130,0.1256315248272771,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.1216534074608683
Deodorant,12130,0.0512511275704389,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.0496282626015045
Kolonya,12130,0.0495573333305182,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.0479881022905695
Cilt ve Vücut Ürünleri,12130,0.1777066895466204,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.1720796141068823
Makyaj Malzemeleri,12130,0.0951651022245868,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.0921517029495546
Saç Bakım Ürünleri,12130,0.3256189695468365,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.3153082574913448
Tuvalet Kağıdı,12130,0.2349182924411601,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.2274796138122721
Mendil,12130,0.1010302792965223,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.0978311594167374
Bebek Bezi,12130,0.3841453815224633,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.3719814328992079
Hijyenik Kadın Bağı,12130,0.081080237765046,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",0.078512835177446
Mücevher (Altın),12310,1.0020820066465013,"Mücevheratlar, saat ve kol saatleri",0.4035396824912638
Saat,12310,0.1394632389537563,"Mücevheratlar, saat ve kol saatleri",0.0561620214646318
Seyahat Malzemeleri,12321,0.0305449326804269,Seyahat malzemeleri ve diğer kişisel aksesuarlar,0.0316842735419746
Çanta (Kadın İçin),12321,0.0963633241022135,Seyahat malzemeleri ve diğer kişisel aksesuarlar,0.0999577230112859
Okul Çantası,12321,0.0516465934405109,Seyahat malzemeleri ve diğer kişisel aksesuarlar,0.0535730365229742
Şemsiye,12322,0.0277544324984804,Başka yerde sınıflandırılmamış diğer kişisel aksesuarlar,0.0254230365834479
Bebek Arabası,12322,0.1295837411952707,Başka yerde sınıflandırılmamış diğer kişisel aksesuarlar,0.1186985968172037
Kreş ve Gündüz Bakım Evleri,12400,0.2120900911178276,Çocuk bakım hizmetleri (kreşler),0.2487181591476468
"Yangın, Hırsızlık ve Diğer Afetler İçin Sigorta",12520,0.0145443072362571,Konut sigortası,0.0190349923185344
Sağlık Sigortası,12530,0.0213261873708193,Sağlık sigortası,0.0330557703461587
Kasko ve Zorunlu Trafik Sigortası,12540,0.2113248916814812,Ulaştırma sigortası,0.2013456260261826
Banka ile Para Havale Ücreti,12620,0.0038674086723324,Başka yerde sınıflandırılmayan diğer mali hizmetler (para havale ücreti vb.),0.0049210713269031
Resmi Evraklarla İlgili Hizmet Ücreti,12700,0.1298155149070763,"Başka yerde sınıflandırılmayan diğer hizmetler (noterlik, avukatlık hizmetleri vb.)",0.1444705192578701
Ulaşım Araçları ile İlgili Hizmet Ücreti,12700,0.1364805730913938,"Başka yerde sınıflandırılmayan diğer hizmetler (noterlik, avukatlık hizmetleri vb.)",0.1518880025799639
Avukatlık Ücreti,12700,0.1727033206660163,"Başka yerde sınıflandırılmayan diğer hizmetler (noterlik, avukatlık hizmetleri vb.)",0.1921999726460874
Dökümantasyon İçin Ödenen Ücretler,12700,0.0190408307234957,"Başka yerde sınıflandırılmayan diğer hizmetler (noterlik, avukatlık hizmetleri vb.)",0.0211903692998
